5.122599	47	0	0	0.01	0.01	0	-1.2	1	0	1	TRUE
5.163403	46	0	0	0.01	0.01	0	-1.21	1	0	1	TRUE
1.72178	13	0	0	0.01	0.01	0	0	0	0	0	FALSE
1.834552	15	0	0	0.01	0.01	0	-1.48	0	0	0	TRUE
1.722777	14	0	0	0.01	0.01	0	0	0	0	0	FALSE
1.713069	14	-2.16	-2.16	0.01	0.01	-2.16	0	0	0	0	FALSE
5.243651	46	-2.16	-2.16	0.01	0.01	0	0	1	1	2	FALSE
1.918767	16	-2.16	-2.16	0.01	0.01	0	-2.12	0	0	0	TRUE
1.70429	14	-2.16	-2.16	0.01	0.01	0	0	0	0	0	FALSE
1.817033	15	-2.16	-2.16	0.01	0.01	0	-1.41	0	0	0	TRUE
1.724199	14	-2.16	-2.16	0.01	0.01	0	0	0	0	0	FALSE
5.17625	46	-2.16	-2.16	0.01	0.01	0	0	1	0	1	TRUE
5.160023	46	-2.16	-2.16	0.02979803	0.02979803	0	0	1	0	1	TRUE
5.211532	46	-2.16	-2.16	0.02979803	0.02979803	0	-1.35	1	0	1	TRUE
1.851123	15	-2.16	-2.16	0.02979803	0.02979803	0	-2.13	0	0	0	TRUE
1.857739	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
1.76854	14	-2.16	-2.16	0.02979803	0.02979803	-2.02	0	0	0	0	FALSE
5.16143	46	-2.16	-2.16	0.02979803	0.02979803	0	0	1	0	1	TRUE
1.80926	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
1.877547	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
1.703899	13	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	FALSE
1.796461	13	-2.16	-2.16	0.02979803	0.02979803	-2.04	0	0	0	0	FALSE
1.889562	14	-2.16	-2.16	0.02979803	0.02979803	0	-1.96	0	0	0	TRUE
1.84482	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
1.820912	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
5.113519	46	-2.16	-2.16	0.02979803	0.02979803	0	-1.3	1	0	1	TRUE
1.778572	14	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	FALSE
5.167845	46	-2.16	-2.16	0.02979803	0.02979803	0	-2.617	1	0	1	TRUE
1.809427	15	-2.16	-2.16	0.02979803	0.02979803	0	0	0	0	0	TRUE
5.178074	44	-2.16	-2.16	0.02979803	0.02979803	0	0	1	0	1	TRUE
5.099195	40	-2.16	-2.16	0.02998825	0.02998825	0	0	1	0	1	TRUE
1.877393	14	-2.16	-2.16	0.02998825	0.02998825	0	0	0	0	0	TRUE
1.800529	14	-2.16	-2.16	0.02998825	0.02998825	0	0	0	0	0	FALSE
1.897	15	-2.16	-2.16	0.02998825	0.02998825	0	0	0	0	0	TRUE
1.887804	15	-2.16	-2.16	0.02998825	0.02998825	0	0	0	0	0	TRUE
1.699776	13	-2.16	-2.16	0.02998825	0.02998825	0.0194099	0	0	0	0	FALSE
1.716054	13	-2.16	-2.16	0.02998825	0.02998825	0	0	0	0	0	FALSE
5.160741	46	-2.16	-2.16	0.03027357	0.03027357	0	0	1	0	1	TRUE
1.831967	15	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	TRUE
1.872826	15	-2.16	-2.16	0.03027357	0.03027357	0	-1.43	0	0	0	TRUE
1.846022	15	-2.16	-2.16	0.03027357	0.03027357	0	-1.36	0	0	0	TRUE
5.219366	44	-2.16	-2.16	0.03027357	0.03027357	0	0	0	1	1	FALSE
5.119314	46	-2.16	-2.16	0.03027357	0.03027357	0	0	1	0	1	TRUE
5.10692	46	-2.16	-2.16	0.03027357	0.03027357	0	0	1	0	1	TRUE
1.803129	14	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	FALSE
1.846623	15	-2.16	-2.16	0.03027357	0.03027357	0	-1.9	0	0	0	TRUE
5.129458	46	-2.16	-2.16	0.03027357	0.03027357	0	-1.28	1	0	1	TRUE
1.804649	15	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	TRUE
1.895864	16	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	TRUE
1.850571	15	-2.16	-2.16	0.03027357	0.03027357	0	-1.9	0	0	0	TRUE
5.166879	47	-2.16	-2.16	0.03027357	0.03027357	0	-1.32	1	0	1	TRUE
1.814415	15	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	TRUE
1.922356	16	-2.16	-2.16	0.03027357	0.03027357	0	-1.46	0	0	0	TRUE
1.694207	14	-2.16	-2.16	0.03027357	0.03027357	-2.07	0	0	0	0	FALSE
1.815746	15	-2.16	-2.16	0.03027357	0.03027357	0	0	0	0	0	TRUE
1.92313	16	-2.16	-2.16	0.03027357	0.03027357	0	-4.179	0	0	0	TRUE
1.920761	16	-2.16	-2.16	0.03027357	0.03027357	0	-2.8955	0	0	0	TRUE
1.912007	16	-2.16	-2.16	0.03027357	0.03027357	0	-1.36	0	0	0	TRUE
5.146654	47	-2.16	-2.16	0.03065018	0.03065018	0	0	1	1	2	TRUE
5.182178	47	-2.16	-2.16	0.03065018	0.03065018	0	-2.6265	1	0	1	TRUE
1.707307	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.705406	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.898145	16	-2.16	-2.16	0.03065018	0.03065018	0	-1.38	0	0	0	TRUE
1.710276	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.894718	16	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.793183	15	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
5.139317	47	-2.16	-2.16	0.03065018	0.03065018	0	0	1	1	2	TRUE
1.908489	16	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.9025	16	-2.16	-2.16	0.03065018	0.03065018	0	-4.1888	0	0	0	TRUE
1.70746	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
5.296978	48	-2.16	-2.16	0.03065018	0.03065018	0	0	0	1	1	FALSE
1.768324	15	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.702001	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.723632	14	-2.16	-2.16	0.03065018	0.03065018	0	0	1	0	1	FALSE
1.716413	14	-2.16	-2.16	0.03065018	0.03065018	-2.01	0	0	0	0	FALSE
1.699969	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.916633	16	-2.16	-2.16	0.03065018	0.03065018	0	-1.98	0	0	0	TRUE
5.150779	47	-2.16	-2.16	0.03065018	0.03065018	0	0	1	1	2	TRUE
5.155708	47	-2.16	-2.16	0.03065018	0.03065018	0	-1.24	1	1	2	TRUE
1.918289	16	-2.16	-2.16	0.03065018	0.03065018	0	-3.9602	0	0	0	TRUE
1.69853	14	-2.16	-2.16	0.03065018	0.03065018	0	0	1	0	1	FALSE
1.899101	16	-2.16	-2.16	0.03065018	0.03065018	0	-2	0	0	0	TRUE
5.149545	47	-2.16	-2.16	0.03065018	0.03065018	0	-1.24	1	1	2	TRUE
1.882959	16	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.894541	16	-2.16	-2.16	0.03065018	0.03065018	0	-2.6964	0	0	0	TRUE
5.111654	47	-2.16	-2.16	0.03065018	0.03065018	0	-1.25	1	1	2	TRUE
5.106951	47	-2.16	-2.16	0.03065018	0.03065018	0	-2.4376	1	1	2	TRUE
1.892075	16	-2.16	-2.16	0.03065018	0.03065018	0	-2.7262	0	0	0	TRUE
5.14571	47	-2.16	-2.16	0.03065018	0.03065018	0	-2.4676	1	1	2	TRUE
5.122362	47	-2.16	-2.16	0.03065018	0.03065018	0	-1.32	1	0	1	TRUE
1.924377	16	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
5.296393	47	-2.16	-2.16	0.03065018	0.03065018	0	0	0	1	1	FALSE
5.109873	42	-2.16	-2.16	0.03065018	0.03065018	0	0.001352952	1	0	1	TRUE
1.787157	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
5.154453	46	-2.16	-2.16	0.03065018	0.03065018	0	0	1	0	1	TRUE
1.706112	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
1.794106	15	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	FALSE
5.152558	47	-2.16	-2.16	0.03065018	0.03065018	0	0	1	0	1	TRUE
1.888276	16	-2.16	-2.16	0.03065018	0.03065018	0	-2.9152	0	0	0	TRUE
5.116712	44	-2.16	-2.16	0.03065018	0.03065018	0	-1.25	1	0	1	TRUE
1.807786	15	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.92049	16	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.825567	15	-2.16	-2.16	0.03065018	0.03065018	0	-1.31	0	0	0	TRUE
1.817806	15	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
1.907401	16	-2.16	-2.16	0.03065018	0.03065018	0	-3.9204	0	0	0	TRUE
1.700051	14	-2.16	-2.16	0.03065018	0.03065018	-1.79	0	0	0	0	FALSE
1.864565	14	-2.16	-2.16	0.03065018	0.03065018	0	0	0	0	0	TRUE
5.122053	44	-2.16	-2.16	0.03081279	0.03081279	0	-1.22	1	0	1	TRUE
1.911062	16	-2.16	-2.16	0.03081279	0.03081279	0	-2.12	0	0	0	TRUE
1.691626	14	-2.18	-2.18	0.03081279	0.03081279	-2.18	0	0	0	0	FALSE
1.775747	15	-2.18	-2.18	0.03081279	0.03081279	0	0	0	0	0	FALSE
1.796751	15	-2.18	-2.18	0.03081279	0.03081279	0	0	1	0	1	FALSE
1.899091	16	-2.18	-2.18	0.03081279	0.03081279	0	-6.22721	0	0	0	TRUE
5.139358	47	-2.18	-2.18	0.03081279	0.03081279	0	-1.23	1	0	1	TRUE
1.889775	16	-2.18	-2.18	0.03081279	0.03081279	0	-3.781	0	0	0	TRUE
1.701322	14	-2.18	-2.18	0.03081279	0.03081279	0	0	0	0	0	FALSE
1.786433	15	-2.23	-2.23	0.03081279	0.03081279	-2.23	0	0	0	0	FALSE
1.901459	16	-2.23	-2.23	0.03081279	0.03081279	0	0	0	0	0	TRUE
1.907001	16	-2.23	-2.23	0.03081279	0.03081279	0	0	0	0	0	TRUE
5.149302	47	-2.23	-2.23	0.03081279	0.03081279	0	-2.3979	1	0	1	TRUE
1.891082	16	-2.23	-2.23	0.03081279	0.03081279	0	-1.86	0	0	0	TRUE
1.89949	16	-2.23	-2.23	0.03081279	0.03081279	0	-2.15	0	0	0	TRUE
1.793672	15	-2.23	-2.23	0.03081279	0.03081279	-2.06	0	0	0	0	FALSE
1.694449	14	-2.23	-2.23	0.03081279	0.03081279	0	0	0	0	0	FALSE
1.89908	16	-2.23	-2.23	0.03081279	0.03081279	0	-2.7264	0	0	0	TRUE
1.908978	16	-2.23	-2.23	0.03081279	0.03081279	0	-1.92	0	0	0	TRUE
1.78191	15	-4.0198	-4.0198	0.03081279	0.03081279	-4.0198	0	0	0	0	FALSE
1.681287	14	-4.0198	-4.0198	0.03081279	0.03081279	0	0	0	0	0	FALSE
1.88739	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.85	0	0	0	TRUE
1.819087	15	-4.0198	-4.0198	0.03081279	0.03081279	0	0	0	0	0	TRUE
1.792205	15	-4.0198	-4.0198	0.03081279	0.03081279	0	0	1	0	1	FALSE
1.690296	14	-4.0198	-4.0198	0.03081279	0.03081279	-2.11	0	0	0	0	FALSE
5.105173	47	-4.0198	-4.0198	0.03081279	0.03081279	0	-2.6468	1	0	1	TRUE
1.690993	14	-4.0198	-4.0198	0.03081279	0.03081279	-1.79	0	0	0	0	FALSE
1.788391	15	-4.0198	-4.0198	0.03081279	0.03081279	-2.14	0	0	0	0	FALSE
1.895903	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.46	0	0	0	TRUE
1.89982	16	-4.0198	-4.0198	0.03081279	0.03081279	0	0	0	0	0	TRUE
5.098829	47	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.32	1	0	1	TRUE
1.887605	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.99	0	0	0	TRUE
5.17428	47	-4.0198	-4.0198	0.03081279	0.03081279	0	-2.637	1	0	1	TRUE
1.875575	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.47	0	0	0	TRUE
1.884512	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-3.96	0	0	0	TRUE
1.907687	16	-4.0198	-4.0198	0.03081279	0.03081279	0	-1.49	0	0	0	TRUE
1.900139	16	-4.0198	-4.0198	0.03081279	0.03081279	0	0	0	0	0	TRUE
5.107107	47	-4.0198	-4.0198	0.03081279	0.03081279	0	-2.6568	1	0	1	TRUE
1.777724	15	-4.0198	-4.0198	0.04900995	0.04900995	0.04900995	0	0	0	0	FALSE
1.874738	16	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.899926	16	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.232423	48	-4.0198	-4.0198	0.04900995	0.04900995	0	0	1	1	2	FALSE
1.701865	14	-4.0198	-4.0198	0.04900995	0.04900995	0	0	1	0	1	FALSE
5.124965	47	-4.0198	-4.0198	0.04900995	0.04900995	0	-1.37	1	0	1	TRUE
5.105443	47	-4.0198	-4.0198	0.04900995	0.04900995	0	-2.418	1	0	1	TRUE
5.24136	48	-4.0198	-4.0198	0.04900995	0.04900995	0	0	1	1	2	FALSE
1.790084	15	-4.0198	-4.0198	0.04900995	0.04900995	-2.01	0	0	0	0	FALSE
1.68642	14	-4.0198	-4.0198	0.04900995	0.04900995	0	0	1	0	1	FALSE
1.886031	16	-4.0198	-4.0198	0.04900995	0.04900995	0	-2.9351	0	0	0	TRUE
1.695931	14	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.894509	16	-4.0198	-4.0198	0.04900995	0.04900995	0	-1.5	0	0	0	TRUE
1.690981	14	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.700688	14	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.906482	16	-4.0198	-4.0198	0.04900995	0.04900995	0	-2.8957	0	0	0	TRUE
5.148308	47	-4.0198	-4.0198	0.04900995	0.04900995	0	-2.6768	1	0	1	TRUE
1.792592	15	-4.0198	-4.0198	0.04900995	0.04900995	-1.83	0	0	0	0	FALSE
1.887366	16	-4.0198	-4.0198	0.04900995	0.04900995	0	-2.06	0	0	0	TRUE
1.795069	15	-4.0198	-4.0198	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.25941	48	-4.0198	-4.0198	0.04900995	0.04900995	-1.21	0	1	1	2	FALSE
5.086611	46	-4.0198	-4.0198	0.04900995	0.04900995	0	0	1	0	1	TRUE
1.698417	14	-4.0496	-4.0496	0.04900995	0.04900995	-4.0496	0	0	0	0	FALSE
1.912971	16	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.890702	16	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.108017	47	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.4875	1	0	1	TRUE
1.774314	15	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.895975	16	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.901395	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.925	0	0	0	TRUE
1.88466	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-5.841196	0	0	0	TRUE
1.886505	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.6269	0	0	0	TRUE
5.150909	47	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.5972	1	0	1	TRUE
1.784334	15	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.21915	48	-4.0496	-4.0496	0.04900995	0.04900995	0	0	0	1	1	FALSE
1.891333	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.15	0	0	0	TRUE
1.913112	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-2.9354	0	0	0	TRUE
5.215354	48	-4.0496	-4.0496	0.04900995	0.04900995	0.01	0	0	1	1	FALSE
1.894201	16	-4.0496	-4.0496	0.04900995	0.04900995	0	-4.059136	0	0	0	TRUE
5.177457	47	-4.0496	-4.0496	0.04900995	0.04900995	0	-3.990332	1	0	1	TRUE
1.784312	15	-4.3677	-4.3677	0.04900995	0.04900995	-4.3677	0	0	0	0	FALSE
1.889289	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.68784	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.117987	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.603921	1	0	1	TRUE
5.140417	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.23	1	0	1	TRUE
1.892524	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.96	0	0	0	TRUE
5.241026	48	-4.3677	-4.3677	0.04900995	0.04900995	-2.4079	0	1	1	2	FALSE
5.255002	48	-4.3677	-4.3677	0.04900995	0.04900995	-1.23	0	1	1	2	FALSE
5.216419	46	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
5.268118	48	-4.3677	-4.3677	0.04900995	0.04900995	-1.26	0	1	1	2	FALSE
1.690817	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.221429	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
1.817	15	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.230044	48	-4.3677	-4.3677	0.04900995	0.04900995	-1.1701	0	0	1	1	FALSE
5.304368	49	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
8.652939	81	-4.3677	-4.3677	0.04900995	0.04900995	0	-0.0198	1	1	2	TRUE
5.120341	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.900235	1	0	1	TRUE
1.767305	15	-4.3677	-4.3677	0.04900995	0.04900995	-1.79	0	0	0	0	FALSE
1.793709	15	-4.3677	-4.3677	0.04900995	0.04900995	-1.94	0	0	0	0	FALSE
1.778811	15	-4.3677	-4.3677	0.04900995	0.04900995	-3.6021	0	0	0	0	FALSE
5.09071	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.980232	1	0	1	TRUE
1.701943	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.111768	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.91083	1	0	1	TRUE
1.685629	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.79474	15	-4.3677	-4.3677	0.04900995	0.04900995	-3.6317	0	0	0	0	FALSE
5.245307	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
5.309846	49	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	1	2	FALSE
1.876421	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.132073	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.6268	1	0	1	TRUE
1.897571	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.95	0	0	0	TRUE
1.695038	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.153037	47	-4.3677	-4.3677	0.04900995	0.04900995	0	0.01	1	1	2	TRUE
1.906732	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.906652	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.15	0	0	0	TRUE
1.899091	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.083338	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.64382	1	0	1	TRUE
1.891865	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-4.139	0	0	0	TRUE
1.693707	14	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
5.217765	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
1.795694	15	-4.3677	-4.3677	0.04900995	0.04900995	-1.92	0	0	0	0	FALSE
5.131957	47	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	0	1	TRUE
1.880654	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.896057	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.8508	0	0	0	TRUE
1.789378	15	-4.3677	-4.3677	0.04900995	0.04900995	-4.0693	0	0	0	0	FALSE
5.314388	49	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	1	2	FALSE
1.890647	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-4.326743	0	0	0	TRUE
1.897262	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.79697	15	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.905987	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.763241	15	-4.3677	-4.3677	0.04900995	0.04900995	-1.92	0	0	0	0	FALSE
1.892157	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0.01	0	0	0	TRUE
1.798958	15	-4.3677	-4.3677	0.04900995	0.04900995	-1.66	0	0	0	0	FALSE
1.687418	14	-4.3677	-4.3677	0.04900995	0.04900995	-1.81	0	0	0	0	FALSE
1.904418	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.05	0	0	0	TRUE
1.882679	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.04	0	0	0	TRUE
5.224626	48	-4.3677	-4.3677	0.04900995	0.04900995	-1.24443	0	0	1	1	FALSE
5.218738	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
5.236222	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
1.891465	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
5.241086	48	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	1	1	FALSE
1.902742	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.76	0	0	0	TRUE
1.907865	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-4.199	0	0	0	TRUE
5.292929	49	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	1	2	FALSE
5.234387	48	-4.3677	-4.3677	0.04900995	0.04900995	-1.19	0	0	1	1	FALSE
1.792131	15	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	FALSE
1.89172	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.813819	15	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.886148	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.82	0	0	0	TRUE
1.896044	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.9204	0	0	0	TRUE
5.188489	48	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.7063	1	0	1	TRUE
5.152629	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-2.4178	1	0	1	TRUE
1.893862	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.871	0	0	0	TRUE
5.294041	49	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	1	2	FALSE
1.901065	16	-4.3677	-4.3677	0.04900995	0.04900995	0	0	0	0	0	TRUE
1.888247	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-3.7608	0	0	0	TRUE
5.296013	49	-4.3677	-4.3677	0.04900995	0.04900995	-1.25	0	1	1	2	FALSE
5.099338	47	-4.3677	-4.3677	0.04900995	0.04900995	0	0	1	0	1	TRUE
5.127409	47	-4.3677	-4.3677	0.04900995	0.04900995	0	-1.2001	1	0	1	TRUE
1.696684	14	-4.3677	-4.3677	0.04900995	0.04900995	-1.86	0	0	0	0	FALSE
1.805281	15	-4.3677	-4.3677	0.04900995	0.04900995	-2.04	0	0	0	0	FALSE
1.870475	16	-4.3677	-4.3677	0.04900995	0.04900995	0	-4.0301	0	0	0	TRUE
